1. REPORTING YEAR	2. TITLE OF CERTIFYING OFFICIAL	3. NAME OF CERTIFYING OFFICIAL	4. TRIFD	5. NAME	6. STREET	7. CITY	8. COUNTY	9. STATE	10. ZIP CODE	11. BIA CODE	12. TRIBE NAME	13. PARENT COMPANY NAME	14. PARENT COMPANY DB NR	15. STANDARDIZED PARENT COMPANY NAME	16. FOREIGN PARENT COMPANY NAME	17. FOREIGN PARENT COMPANY DB NR	18. STANDARDIZED FOREIGN PARENT COMPANY NAME	19. EPA REGISTRY ID	20. SUBMITTED FACILITY NAME	21. SUBMITTED STREET	22. SUBMITTED CITY	23. SUBMITTED COUNTY	24. SUBMITTED STATE	25. SUBMITTED ZIP CODE	26. SUBMITTED BIA CODE	27. SUBMITTED TRIBE NAME	28. SUBMITTED PARENT COMPANY NAME	29. SUBMITTED PARENT COMPANY DB NR	30. SUBMITTED STANDARDIZED PARENT COMPANY NAME	31. SUBMITTED PRIMARY NAICS CODE	32. SUBMITTED INDUSTRY CODE	33. SUBMITTED INDUSTRY NAME	34. MAILING NAME	35. MAILING STREET	36. MAILING CITY	37. MAILING STATE	38. MAILING PROVINCE	39. MAILING ZIP CODE	40. ENTIRE FACILITY IND	41. PARTIAL FACILITY IND	42. FEDERAL FACILITY IND	43. ASSIGNED AGENCY	44. GOCO FACILITY IND	45. ASSIGNED FED. FACILITY FLAG	46. ASSIGNED PARTIAL FACILITY FLAG	47. PUBLIC CONTACT NAME	48. PUBLIC CONTACT PHONE	49. PUBLIC CONTACT PHONE EXT	50. PUBLIC CONTACT EMAIL	51. PRIMARY SIC CODE	52. SIC CODE 2	53. SIC CODE 3	54. SIC CODE 4	55. SIC CODE 5	56. SIC CODE 6	57. INDUSTRY CODE	58. INDUSTRY NAME	59. PRIMARY NAICS CODE	60. NAICS CODE 2	61. NAICS CODE 3	62. NAICS CODE 4	63. NAICS CODE 5	64. NAICS CODE 6	65. LATITUDE	66. LONGITUDE	67. DB NR A	68. DB NR B	69. RCRA NR A	70. RCRA NR B	71. RCRA NR C	72. RCRA NR D	73. RCRA NR E	74. RCRA NR F	75. RCRA NR G	76. RCRA NR H	77. RCRA NR I	78. RCRA NR J	79. NPDES NR A	80. NPDES NR B	81. NPDES NR C	82. NPDES NR D	83. NPDES NR E	84. NPDES NR F	85. NPDES NR G	86. NPDES NR H	87. NPDES NR I	88. NPDES NR J	89. LAST YEAR THE FACILITY REPORTED	90. FIRST YEAR THE FACILITY REPORTED	91. NUMBER OF FORMS SUBMITTED	92. TOTAL NUMBER OF FORMS SUBMITTED	20251105	
2023	PRESIDENT	CHARLES HOLTON	27030NRTHC511CA	BARNHARDT MANUFACTURING CO NCFI POLYURETHANES DIV	1515 CARTER ST	MOUNT AIRY	SURRY	NC	27030			BARNHARDT MANUFACTURING CO	003148285	BARNHARDT MANUFACTURING CO				110000345172	BARNHARDT MANUFACTURING CO NCFI POLYURETHANES DIV	1515 CARTER ST	MOUNT AIRY	SURRY	NC	27030			BARNHARDT MANUFACTURING CO	003148285	BARNHARDT MANUFACTURING CO	326150	326	Plastics and Rubber	BARNHARDT MANUFACTURING CO NCFI POLYURETHANES DIV	PO BOX 1528	MOUNT AIRY	NC		27030	YES	NO	NO		NO	NO	NO	DANNY LINEBERRY	3367833491	2303	DANNY.LINEBERRY@NCFI.NET	3086						326	Plastics and Rubber	326150						36.472778	-80.608611													NCG050172										2024	1987	7	221	20251105
2023	PLANT DIRECTOR	JULIE BLOOM	56573BRRLF8004T	BARREL O'FUN SNACK FOODS CO	800-4TH ST NW BOX L	PERHAM	OTTER TAIL	MN	56573			SHEARER'S FOODS	054599659	CLAYTON DUBILIER & RICE LLC				110003760653	BARREL O'FUN SNACK FOODS CO	800-4TH ST NW BOX L	PERHAM	OTTER TAIL	MN	56573			SHEARER'S FOODS	054599659	SHEARER'S FOODS	311919	311	Food	BARREL O'FUN SNACK FOODS CO	800-4TH ST NW BOX L	PERHAM	MN		56573	YES	NO	NO		NO	NO	NO	JULIE BLOOM	2183468087		JULIEBLOOM@SHEARERS.COM	2099						311	Food	311919						46.59928	-95.5783	194568044		MND034406652																				2024	1987	1	10	20251105
2023	CORPORATE ENVIROMENTAL MANGER	STEPHANIE MADDEN	1349WLTCHF363RA	BARRETT PAVING MATERIALS INC. LITCHFIELD	363 RASBACH RD	CLAYVILLE	HERKIMER	NY	13322			BARRETT INDUSTRIES CORP	557581993	BARRETT INDUSTRIES CORP				110019486590	LITCHFIELD MIX PLANT	363 RASBACH ROAD	CLAYVILLE	HERKIMER	NY	13322			BARRETT INDUSTRIES CORP	557581993	BARRETT INDUSTRIES CORP	324121	324	Petroleum							YES	NO	NO		NO	NO	NO	STEPHANIE DUBAS	5137135294		SMADDEN@BARRETTPAVING.COM							324	Petroleum	324121						42.979111	-75.19225	557581993		NYR000194084										NYR00B212	NY0257257									2024	2012	2	25	20251105
2023	ENVIRONMENTAL HEALTH AND SAFETY DIRECTOR	TURK BURTNER	8464WNVPBL1277N	BARRETTE OUTDOOR LIVING INC.	1277 N 200 W	NEPHI	JUAB	UT	84648			CRH AMERICAS INC	037176591	CRH AMERICAS INC	CRH PLC	219509155		110071322836	BARRETTE OUTDOOR LIVING INC.	1277 N 200 W	NEPHI	JUAB	UT	84648			CRH AMERICAS INC	037176591	CRH AMERICAS INC	326199	326	Plastics and Rubber	BARRETTE OUTDOOR LIVING INC.	1277 N 200 W	NEPHI	UT		84648	YES	NO	NO		NO	NO	NO	KYLIE KIELBASA	4356103016		KYLIE.KIELBASA@OLDCASTLE.COM							326	Plastics and Rubber	326199						39.7275	-111.841																							2024	2022	2	5	20251105
2023	EHS&S MANAGER	KORY AMMONS	3771WBRRTT74NRT	BARRETTE OUTDOOR LIVING INC.	740 NORTH MAIN STREET	BULLS GAP	HAWKINS	TN	37711			CRH AMERICAS INC	037176591	CRH AMERICAS INC	CRH PLC	219509155		110006793443	BARRETTE OUTDOOR LIVING INC.	740 NORTH MAIN STREET	BULLS GAP	HAWKINS	TN	37711			CRH AMERICAS INC	037176591	CRH AMERICAS INC	326199	326	Plastics and Rubber	BARRETTE OUTDOOR LIVING INC.	740 NORTH MAIN STREET	BULLS GAP	TN		37711	YES	NO	NO		NO	NO	NO	KORY AMMONS	8133264151		KORY.AMMONS@OLDCASTLE.COM							326	Plastics and Rubber	326199						36.27286	-83.07215													TNR050648										2024	2022	1	3	20251105
2023	OPERATIONS MANAGER	JASON QUIGLEY	59759GLDNS453MO	BARRICK GOLD CORP-GOLDEN SUNLIGHT MINE	453 MONTANA HWY 2 E	WHITEHALL	JEFFERSON	MT	59759			BARRICK GOLD CORP		BARRICK GOLD CORP	BARRICK GOLD CORP	243870490		110000428564	BARRICK GOLD CORP-GOLDEN SUNLIGHT MINE	453 MONTANA HWY 2 E	WHITEHALL	JEFFERSON	MT	59759			BARRICK GOLD CORP		BARRICK GOLD CORP	212390	999	Other	BARRICK GOLD CORP-GOLDEN SUNLIGHT MINE	453 MONTANA HWY 2 E	WHITEHALL	MT		59759	YES	NO	NO		NO	NO	NO	CHUCK BUUS	4065335661		CBUUS@BARRICK.COM	1041						999	Other	212390						45.919444	-112.033056			MTD000710210																				2024	1998	1	219	20251105
2023	VICE PRESIDENT	TIM BELL	2916WBRRRR165EV	BARRIER REEF POOLS	165 EVANS WAY	TIMMONSVILLE	DARLINGTON	SC	29161					NA				110043295984	BARRIER REEF POOLS	165 EVANS WAY	TIMMONSVILLE	DARLINGTON	SC	29161					NA	326199	326	Plastics and Rubber							YES	NO	NO		NO	NO	NO	ANTHONY WALTON	8433267138		TONY@BRPOOLSUSA.COM							326	Plastics and Rubber	326199						34.20584	-80.01925																							2024	2009	1	16	20251105
2023	ASSISTANT CONTROLLER	KASEY ARABIE	7080WBTNRG1261S	BARRIERE CONSTRUCTION CO LLC - BATON ROUGE ASPHALT PLA	12601 SCENIC HWY	BATON ROUGE	EAST BATON ROUGE PARISH	LA	70807					CRH AMERICAS INC				110071043404	BARRIERE CONSTRUCTION CO LLC - BATON ROUGE ASPHALT PLA	12601 SCENIC HWY	BATON ROUGE	EAST BATON ROUGE PARISH	LA	70807					CRH AMERICAS INC	324121	324	Petroleum	BARRIERE CONSTRUCTION CO LLC - BATON ROUGE ASPHALT PLA	12601 SCENIC HWY	BATON ROUGE	LA		70807	YES	NO	NO		NO	NO	NO	KASEY ARABIE	5045817282		KASEYL@BARRIERE.COM							324	Petroleum	324121						30.5587	-91.20172																							2024	2016	1	9	20251105
2023	ASSISTANT CONTROLLER	KASEY ARABIE	7003WBTTSP1268L	BARRIERE CONSTRUCTION CO LLC - BOUTTE ASPHALT PLANT	1268 LA HWY 3127	BOUTTE	ST. CHARLES PARISH	LA	70039					CRH AMERICAS INC				110071043384	BARRIERE CONSTRUCTION CO LLC - BOUTTE ASPHALT PLANT	1268 LA HWY 3127	BOUTTE	ST. CHARLES PARISH	LA	70039					CRH AMERICAS INC	324121	324	Petroleum	BARRIERE CONSTRUCTION CO LLC - BOUTTE ASPHALT PLANT	1268 LA HWY 3127	BOUTTE	LA		70039	YES	NO	NO		NO	NO	NO	KASEY ARABIE	5045817282		KASEYL@BARRIERE.COM							324	Petroleum	324121						29.92151	-90.413992																							2024	2016	1	9	20251105
2023	ASSISTANT CONTROLLER	KASEY ARABIE	7043WFRNKL47CCR	BARRIERE CONSTRUCTION CO LLC - FRANKLINTON ASPHALT PLA	407 CC ROAD	FRANKLINTON	WASHINGTON PARISH	LA	70438					CRH AMERICAS INC				110071043424	BARRIERE CONSTRUCTION CO LLC - FRANKLINTON ASPHALT PLA	407 CC ROAD	FRANKLINTON	WASHINGTON PARISH	LA	70438					CRH AMERICAS INC	324121	324	Petroleum	BARRIERE CONSTRUCTION CO LLC - FRANKLINTON ASPHALT PLA	407 CC ROAD	FRANKLINTON	LA		70438	YES	NO	NO		NO	NO	NO	KASEY ARABIE	5045817282		KASEYL@BARRIERE.COM							324	Petroleum	324121						30.778296	-90.205072																							2024	2016	1	9	20251105
2023	VICE PRESIDENT	STACEY TURNER	36512LBMPWUSHWY	BARRY STEAM PLANT	US HWY 43	BUCKS	MOBILE	AL	36512			SOUTHERN CO	006925341	SOUTHERN CO				110000741270	BARRY STEAM PLANT	US HWY 43	BUCKS	MOBILE	AL	36512			SOUTHERN CO	006925341	SOUTHERN CO	221112	2211	Electric Utilities	BARRY STEAM PLANT	600 18TH STREET NORTH	BIRMINGHAM	AL		35203	YES	NO	NO		NO	NO	NO	KATHERINE BESHEAR	2057213974		KMBESHEA@SOUTHERNCO.COM	4911						2211	Electric Utilities	221112						31.0043	-88.0141	006900120		ALD082148800										ALR10C5CG	AL0002879									2024	1998	12	417	20251105
2023	OSHA COORDINATOR	CHRISTOPHER DEBONDT	52722BRTNS20436	BARTON SOLVENTS INC BETTENDORF	204 36TH ST	BETTENDORF	SCOTT	IA	52722					BARTON SOLVENTS INC				110000415569	BARTON SOLVENTS INC BETTENDORF	204 36TH ST	BETTENDORF	SCOTT	IA	52722					BARTON SOLVENTS INC	424690	4246	Chemical Wholesalers	BARTON SOLVENTS INC BETTENDORF	PO BOX 900	BETTENDORF	IA		52722	YES	NO	NO		NO	NO	NO	DAVID CASTEN	5152657998		DAVEC@BARSOL.COM	5169						4246	Chemical Wholesalers	424690						41.52476	-90.48279	005306717		IAD087125936																				2024	1998	13	440	20251105
2023	OSHA COORDINATOR	CHRISTOPHER DEBONDT	51502BRTNS21359	BARTON SOLVENTS INC COUNCIL BLUFFS	2135 9TH AVE	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51501					BARTON SOLVENTS INC				110000414445	BARTON SOLVENTS INC COUNCIL BLUFFS	2135 9TH AVE	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51501					BARTON SOLVENTS INC	424690	4246	Chemical Wholesalers	BARTON SOLVENTS INC COUNCIL BLUFFS	PO BOX 456	COUNCIL BLUFFS	IA		51501	YES	NO	NO		NO	NO	NO	DAVID CASTEN	5152657998		DAVEC@BARSOL.COM	5169						4246	Chemical Wholesalers	424690						41.25288	-95.87648	005306717		IAD089570063																				2024	1998	12	437	20251105
2023	OSHA COORDINATOR	CHRISTOPHER DEBONDT	50313BRTNS1970N	BARTON SOLVENTS INC DES MOINES	1970 NE BROADWAY	DES MOINES	POLK	IA	50313					BARTON SOLVENTS INC				110000412982	BARTON SOLVENTS INC DES MOINES	1970 NE BROADWAY	DES MOINES	POLK	IA	50313					BARTON SOLVENTS INC	424690	4246	Chemical Wholesalers	BARTON SOLVENTS INC DES MOINES	PO BOX 221	DES MOINES	IA		50306	YES	NO	NO		NO	NO	NO	DAVID CASTEN	5152657998		DAVEC@BARSOL.COM	5169						4246	Chemical Wholesalers	424690						41.645871	-93.587192	005306717		IAD981719909																				2024	1998	11	360	20251105
2023	OSHA COORDINATOR	CHRISTOPHER DEBONDT	66111BRTNS901S6	BARTON SOLVENTS INC KANSAS CITY	901 S 66TH TERRACE	KANSAS CITY	WYANDOTTE	KS	66111					BARTON SOLVENTS INC				110000445475	BARTON SOLVENTS INC KANSAS CITY	901 S 66TH TERRACE	KANSAS CITY	WYANDOTTE	KS	66111					BARTON SOLVENTS INC	424690	4246	Chemical Wholesalers	BARTON SOLVENTS INC KANSAS CITY	PO BOX 11207	KANSAS CITY	KS		66111	YES	NO	NO		NO	NO	NO	DAVID CASTEN	5152657998		DAVEC@BARSOL.COM	5169						4246	Chemical Wholesalers	424690						39.08093	-94.7314	005306717		KSD984969238																				2024	1998	10	342	20251105
2023	OSHA COORDINATOR	CHRISTOPHER DEBONDT	6704WBRTNS261PI	BARTON SOLVENTS INC. EL DORADO BRANCH	2601 PIONEER DRIVE	EL DORADO	BUTLER	KS	67042					BARTON SOLVENTS INC				110040864525	BARTON SOLVENTS INC. EL DORADO BRANCH	2601 PIONEER DRIVE	EL DORADO	BUTLER	KS	67042					BARTON SOLVENTS INC	424690	4246	Chemical Wholesalers	BARTON SOLVENTS INC. EL DORADO BRANCH	P.O. BOX 711	EL DORADO	KS		67042	YES	NO	NO		NO	NO	NO	DAVID CASTEN	5152657998		DAVEC@BARSOL.COM							4246	Chemical Wholesalers	424690						37.83046	-96.88725	005306717		KSR000511733																				2024	2012	17	190	20251105
2023	OSHA COORDINATOR	CHRISTOPHER DEBONDT	5309WBRTNS8RAIL	BARTON SOLVENTS INC. WEST BEND	800 RAIL WAY	WEST BEND	WASHINGTON	WI	53095					BARTON SOLVENTS INC				110031354086	BARTON SOLVENTS INC. WEST BEND	800 RAIL WAY	WEST BEND	WASHINGTON	WI	53095					BARTON SOLVENTS INC	424690	4246	Chemical Wholesalers							YES	NO	NO		NO	NO	NO	DAVID CASTEN	5152657998		DAVEC@BARSOL.COM							4246	Chemical Wholesalers	424690						43.37427	-88.16655	005306717		WIR000128033																				2024	2008	11	163	20251105
2023	MR	GREGORY STEVENSON	9537WBSLTX11888	BASALITE	11888 W. LINNE RD	TRACY	SAN JOAQUIN	CA	95377			PACIFIC COAST BUILDING PRODUCTS INC	106549511	PACIFIC COAST BUILDING PRODUCTS INC				110017403282	BASALITE	11888 W. LINNE RD	TRACY	SAN JOAQUIN	CA	95377			BASALITE BUILDING PRODUCTS LLC	129072125	PACIFIC COAST BUILDING PRODUCTS INC	327331	327	Nonmetallic Mineral Product	BASALITE	11888 W LINNE RD	TRACY	CA		95377	YES	NO	NO		NO	NO	NO	ANTHONY REYES	2792002490		ANTHONY.REYES@BASALITE.COM							327	Nonmetallic Mineral Product	327331						37.69589	-121.452715	129072125		CAL000268106										CAZ464733										2024	2006	2	38	20251105
2023	MR	GREGORY STEVENSON	8970WBSLTX26BEI	BASALITE	2600 BOEING WAY	CARSON CITY	CARSON CITY (CITY)	NV	89706			PACIFIC COAST BUILDING PRODUCTS INC	106549511	PACIFIC COAST BUILDING PRODUCTS INC				110004293014	BASALITE	2600 BOEING WAY	CARSON CITY	CARSON CITY (CITY)	NV	89706			BASALITE BUILDING PRODUCTS LLC	129072125	PACIFIC COAST BUILDING PRODUCTS INC	327331	327	Nonmetallic Mineral Product	BASALITE	2600 BOEING WAY	CARSON CITY	NV		89706	YES	NO	NO		NO	NO	NO	MIKE FITZGERALD	7758829336		MIKE.FITZGERALD@BASALITE.COM							327	Nonmetallic Mineral Product	327331						39.20206	-119.73931	129072125		NVD982431579																				2024	2006	2	27	20251105
2023	MR	GREGORY STEVENSON	9832WBSLTX3299I	BASALITE	3299 INTERNATIONAL PLACE	DUPONT	PIERCE	WA	98327			PACIFIC COAST BUILDING PRODUCTS INC	106549511	PACIFIC COAST BUILDING PRODUCTS INC				110018850073	BASALITE	3299 INTERNATIONAL PLACE	DUPONT	PIERCE	WA	98327			BASALITE BUILDING PRODUCTS LLC	129072125	PACIFIC COAST BUILDING PRODUCTS INC	327331	327	Nonmetallic Mineral Product	BASALITE	3299 INTERNATIONAL PLACE	DUPONT	WA		98327	YES	NO	NO		NO	NO	NO	GREGG JOHNSON	2533415511		GREGG.JOHNSON@BASALITE.COM							327	Nonmetallic Mineral Product	327331						47.112861	-122.628236	129072125																						2024	2006	2	28	20251105
2023	MR	GREGORY STEVENSON	9562WBSLTX65IND	BASALITE	605 INDUSTRIAL WAY	DIXON	SOLANO	CA	95620			PACIFIC COAST BUILDING PRODUCTS INC	106549511	PACIFIC COAST BUILDING PRODUCTS INC				110070095009	BASALITE	605 INDUSTRIAL WAY	DIXON	SOLANO	CA	95620			BASALITE BUILDING PRODUCTS LLC	129072125	PACIFIC COAST BUILDING PRODUCTS INC	327331	327	Nonmetallic Mineral Product	BASALITE	605 INDUSTRIAL WAY	DIXON	CA		95620	YES	NO	NO		NO	NO	NO	MELISSA HARRIS	5307607212		MELISSA.HARRIS@BASALITE.COM							327	Nonmetallic Mineral Product	327331						38.46204	-121.81325	129072125		CAL000268105	CAD983606609																			2024	2006	2	38	20251105
2023	MR	GREGORY STEVENSON	8364WBSLTX13EFR	BASALITE	1300 E FRANKLIN RD	MERIDIAN	ADA	ID	83642			PACIFIC COAST BUILDING PRODUCTS INC	106549511	PACIFIC COAST BUILDING PRODUCTS INC				110040366868	BASALITE	1300 E FRANKLIN RD	MERIDIAN	ADA	ID	83642			BASALITE BUILDING PRODUCTS LLC	129072125	PACIFIC COAST BUILDING PRODUCTS INC	327331	327	Nonmetallic Mineral Product	BASALITE	1300 E FRANKLIN RD	MERIDIAN	ID		83642	YES	NO	NO		NO	NO	NO	MIGUEL GONZALEZ	2086397169		MIGUEL.GONZALEZ@BASALITE.COM							327	Nonmetallic Mineral Product	327331						43.60484	-116.37829	129072125												IDR05J01A										2024	2007	1	22	20251105
2023	MR	GREGORY STEVENSON	8062WBSLTB181SR	BASALITE BUILDING PRODUCTS LLC.	1801 S ROLLIE AVE	FORT LUPTON	WELD	CO	80621			PACIFIC COAST BUILDING PRODUCTS INC	106549511	PACIFIC COAST BUILDING PRODUCTS INC				110071264324	BASALITE BUILDING PRODUCTS LLC.	1801 S ROLLIE AVE	FORT LUPTON	WELD	CO	80621					PACIFIC COAST BUILDING PRODUCTS INC	327331	327	Nonmetallic Mineral Product	BASALITE BUILDING PRODUCTS LLC.	1801 S ROLLIE AVE	FORT LUPTON	CO		80621	YES	NO	NO		NO	NO	NO	GREG WRIGHT	7208220910		GREGORY.WRIGHT@BASALITE.COM							327	Nonmetallic Mineral Product	327331						40.054503	-104.804352	129072125																						2024	2021	2	8	20251105
2023	MR	GREGORY STEVENSON	9366WBSLTX121GL	BASALITE CONCRETE PRODUCTS	1201 GOLDEN STATE BLVD	SELMA	FRESNO	CA	93662			PACIFIC COAST BUILDING PRODUCTS INC	106549511	PACIFIC COAST BUILDING PRODUCTS INC				110040367091	BASALITE CONCRETE PRODUCTS	1201 GOLDEN STATE BLVD	SELMA	FRESNO	CA	93662			BASALITE BUILDING PRODUCTS LLC	129072125	PACIFIC COAST BUILDING PRODUCTS INC	327331	327	Nonmetallic Mineral Product	BASALITE CONCRETE PRODUCTS	P.O. BOX 540	SELMA	CA		93662	YES	NO	NO		NO	NO	NO	JUSTIN COOK	5598960753		JUSTIN.COOK@BASALITE.COM							327	Nonmetallic Mineral Product	327331						36.559958	-119.605112	129072125		CAL000373577																				2024	2006	1	24	20251105
2023	SITE MANAGER	MELISSA DOSTAL	50157TWCNCSMAIN	BASF	106 S MAIN	MALCOM	POWESHIEK	IA	50157			BASF CORP	001307032	BASF CORP	BASF SE	315000554		110000593448	BASF	106 S MAIN	MALCOM	POWESHIEK	IA	50157			BASF CORP	001307032	BASF CORP	325211	325	Chemicals	BASF	106 S MAIN	MALCOM	IA		50157	YES	NO	NO		NO	NO	NO	MELISSA DOSTAL	5155090289		MELISSA.DOSTAL@BASF.COM	2821						325	Chemicals	325211						41.70571	-92.55577	199469677		IAD984590570																				2024	1991	3	84	20251105
2023	SITE DIRECTOR	MARTIN BERNABEU	00701CYNMDPRROA	BASF AGRICULTURAL PRODUCTS DE PUERTO RICO	STATE RD PR 2 KM 47.3	MANATI	MANATI MUNICIPIO	PR	00674			BASF CORP	071014385	BASF CORP	BASF SE	315000554		110007807285	BASF AGRICULTURAL PRODUCTS DE PUERTO RICO	STATE RD PR 2 KM 47.3	MANATI	MANATI MUNICIPIO	PR	00674			BASF CORP	071014385	BASF CORP	325320	325	Chemicals	BASF AGRICULTURAL PRODUCTS DE PUERTO RICO	PO BOX 243	MANATI	PR		00674	YES	NO	NO		NO	NO	NO	MOLLY BIRMAN	9732455581		MOLLY.BIRMAN@BASF.COM	2869						325	Chemicals	325320						18.437222	-66.475388	091065102		PRD091065102																				2024	1987	2	152	20251105
2023	SITE DIRECTOR	TIMOTHY WOLVERTON	31647MCRFLROUTE	BASF CORP	14284 HWY 41 N	SPARKS	COOK	GA	31647			BASF CORP	001307032	BASF CORP	BASF SE	315000554		110007486354	BASF CORP	14284 HWY 41 N	SPARKS	COOK	GA	31647			BASF CORP	001307032	BASF CORP	325320	325	Chemicals	BASF CORP	14284 HWY 41 N	SPARKS	GA		31647	YES	NO	NO		NO	NO	NO	TIMOTHY MARK WOLVERTON	2295492102		MARK.WOLVERTON@BASF.COM	2879						325	Chemicals	325320						31.214869	-83.454198	071014385		GAD114381403																				2024	1987	3	231	20251105
2023	SITE MANAGER	VASILIS CONTOS	92665BSFCR210EM	BASF CORP	210 E MEATS AVE	ORANGE	ORANGE	CA	92865			BASF CORP	071014385	BASF CORP	BASF CORP			110000480104	BASF CORP	210 E MEATS AVE	ORANGE	ORANGE	CA	92865			BASF CORP	071014385	BASF CORP	325211	325	Chemicals	BASF CORP	138 E MEATS AVE	ORANGE	CA		92865	YES	NO	NO		NO	NO	NO	VASILIS CONTOS	7142824410		VASILI.CONTOS@BASF.COM	2821						325	Chemicals	325211						33.82297	-117.8515	131842445		CAD131842445																				2024	1991	3	130	20251105
2023	SITE DIRECTOR	ROBERT HULL	15061PLYSR370FR	BASF CORP	370 FRANKFORT RD	MONACA	BEAVER	PA	15061			BASF CORP	071014385	BASF CORP	BASF SE	315000554		110000329056	BASF CORP	370 FRANKFORT RD	MONACA	BEAVER	PA	15061			BASF CORP	071014385	BASF CORP	325211	325	Chemicals	BASF CORP	370 FRANKFORT RD	MONACA	PA		15061	YES	NO	NO		NO	NO	NO	MOLLY BIRMAN	2016028253		MOLLY.BIRMAN@BASF.COM	2821	2822					325	Chemicals	325211	325212					40.660554	-80.347521	037247319		PAD037247319										PA0092223										2024	1987	13	472	20251105
2023	SITE DIRECTOR	LINDSAY NARVAEZ	45331BSFCRSTATE	BASF CORP	1175 MARTIN ST	GREENVILLE	DARKE	OH	45331			BASF CORP	001307032	BASF CORP	BASF SE	315000554		110000394074	BASF CORP	1175 MARTIN ST	GREENVILLE	DARKE	OH	45331			BASF CORP	001307032	BASF CORP	325211	325	Chemicals	BASF CORP	1175 MARTIN ST	GREENVILLE	OH		45331	YES	NO	NO		NO	NO	NO	GREG BURNS	9375476798		GREGORY.LEE.BURNS@BASF.COM	2821	2851					325	Chemicals	325211	325510					40.098611	-84.610556	026411434		OHD076796887																				2024	1987	21	871	20251105
2023		STEPHEN FENSKE	07882BSFCRPERSH	BASF CORP	2 PLEASANT VIEW AVE	WASHINGTON	WARREN	NJ	07882					BASF CORP				110000581978	BASF CORP	2 PLEASANT VIEW AVE	WASHINGTON	WARREN	NJ	07882					BASF CORP	325613	325	Chemicals	BASF CORP	2 PLEASANT VIEW AVE	WASHINGTON	NJ		07882	YES	NO	NO		NO	NO	NO	MOLLY BIRMAN	9732455581		MOLLY.BIRMAN@BASF.COM	2843	2869					325	Chemicals	325613						40.754803	-74.9731			NJD003000049										NJ0060810										2024	1987	1	155	20251105
2023	SITE DIRECTOR	ELIZABETH COFFMAN	29678NGLHR554MO	BASF CORP	554 ENGELHARD DR	SENECA	OCONEE	SC	29678			BASF CORP	001307032	BASF CORP				110000354893	BASF CORP	554 ENGELHARD DR	SENECA	OCONEE	SC	29678			BASF CORP	001307032	BASF CORP	331492	331	Primary Metals	BASF CORP	554 ENGELHARD DR	SENECA	SC		29678	YES	NO	NO		NO	NO	NO	STEPHANIE WARDEN	8647845926		STEPHANIE.WARDEN@BASF-CATALYSTSMETALS.COM	2819	3341					331	Primary Metals	331492	325180					34.650437	-82.956115	079405591		SCR000791392	SCD981866007																			2024	1987	10	367	20251105
2023	SITE DIRECTOR - CHATTANOOGA	SHELLY KING	37406PLYSR3805A	BASF CORP	32 LOST MOUND DRIVE	CHATTANOOGA	HAMILTON	TN	37406			BASF CORP	071014385	BASF CORP	BASF SE	315000554		110000371865	BASF CORP	32 LOST MOUND DRIVE	CHATTANOOGA	HAMILTON	TN	37406					BASF CORP	325212	325	Chemicals	BASF CORP	32 LOST MOUND DRIVE	CHATTANOOGA	TN		37406	YES	NO	NO		NO	NO	NO	BRADLEY SIEGAN	4238380411		BRADLEY.SIEGAN@BASF.COM	2822						325	Chemicals	325212						35.093058	-85.258925	315000554		TND990655441										TN0002861										2024	1987	3	118	20251105
2023	OPERATIONS DIRECTOR, POLYURETHANE SYSTEMS	ELIZABETH MONROE	48150BSFCR13000	BASF CORP	13000 LEVAN RD	LIVONIA	WAYNE	MI	48150			BASF CORP	071014385	BASF CORP	BASF SE	315000554		110017411834	BASF CORP	13000 LEVAN RD	LIVONIA	WAYNE	MI	48150			BASF CORP	071014385	BASF CORP	325211	325	Chemicals	BASF CORP	13000 LEVAN RD	LIVONIA	MI		48150	YES	NO	NO		NO	NO	NO	ELIZABETH MONROE	9792011356		ELIZABETH.MONROE@BASF.COM	2821						325	Chemicals	325211						42.3625	-83.4	144240041		MID981194269										MIS210296										2024	1987	3	163	20251105
2023	SITE DIRECTOR	DAVID CLEMONS	7834WBSFCR5738C	BASF CORP	5738 COUNTY ROAD 4	BISHOP	NUECES	TX	78343					BASF CORP	BASF SE	315000554		110070234154	BASF CORP	5738 COUNTY ROAD 4	BISHOP	NUECES	TX	78343					BASF CORP	325199	325	Chemicals	BASF CORP	PO BOX 339	BISHOP	TX		78343	YES	NO	NO		NO	NO	NO	M. FRANCISCA DETER	3612912965		MARIA.DETER@BASF.COM							325	Chemicals	325199						27.567968	-97.802835	008081697																						2024	2017	8	54	20251105
2023	SITE DIRECTOR	MARCUS PEZENT	36653CBGGYGEIGY	BASF CORP	1379 CIBA RD	MC INTOSH	WASHINGTON	AL	36553			BASF CORP	001307032	BASF CORP				110000605051	BASF CORP	1379 CIBA RD	MC INTOSH	WASHINGTON	AL	36553			BASF CORP	001307032	BASF CORP	325199	325	Chemicals	BASF CORP	1379 CIBA RD	MC INTOSH	AL		36553	YES	NO	NO		NO	NO	NO	MATTHEW SIMON	2514362601		MATTHEW.SIMON@BASF.COM	2869	2865					325	Chemicals	325199						31.2789	-88.0043	038910217		ALD001221902										AL0003093										2024	1987	24	1104	20251105
